"Path","SizeKB","Modified"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250921-190253\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250921-190253\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250921-190253\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250921-191337\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250921-191337\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250921-191337\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250921-191337\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250921-191337\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250922-143051\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250922-143051\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250922-143051\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250922-143051\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250922-143051\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-070401\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-070401\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-070401\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-070401\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-070401\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-072049\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-072049\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-072049\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-072049\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-072049\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-103132\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-103132\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-103132\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-103132\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-103132\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-145415\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-145415\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-145415\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-145415\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-145415\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-205623\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-205623\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-205623\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-205623\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-205623\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-214118\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-214118\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-214118\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-214118\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-214118\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-223632\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-223632\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-223632\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-223632\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-223632\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-224710\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-224710\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-224710\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-224710\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250923-224710\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010714\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010714\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010714\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010714\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010714\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010729\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010729\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010729\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010729\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010729\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010922\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010922\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010922\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010922\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-010922\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-091704\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-091704\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-091704\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-091704\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250924-091704\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250925-160920\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250925-160920\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250925-160920\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250925-160920\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250925-160920\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250925-162247\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250925-162247\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250925-162247\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250925-162247\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250925-162247\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-203522\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-203522\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-203522\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-203522\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-203522\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-204413\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-204413\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-204413\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-204413\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-204413\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-211439\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-211439\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-211439\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-211439\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-211439\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-215055\docs\README_FIXES.md","0.45","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-215055\greetings\GREETING_Migrate.txt","0.51","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-215055\greetings\GREETING_Planning.txt","0.52","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-215055\scripts\New-DO-Smoke-Minimal.ps1","1.15","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack (1)_20250926-215055\scripts\Stabilize-CoTemp.ps1","5.82","2025-09-09T21:44:28"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-135024\docs\README_FIXES.md","1.03","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-135024\greetings\GREETING_Migrate.txt","0.48","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-135024\greetings\GREETING_Planning.txt","0.5","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-135024\scripts\New-DO-Smoke-Minimal.ps1","0.91","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-135024\scripts\Repair-PanelRegistry.ps1","0.8","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-135024\scripts\Send-PolicyNotes.ps1","0.63","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-135024\scripts\Stabilize-CoTemp.ps1","3.98","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-135024\scripts\Start-SingleWatchers.ps1","0.58","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-140323\docs\README_FIXES.md","1.03","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-140323\greetings\GREETING_Migrate.txt","0.48","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-140323\greetings\GREETING_Planning.txt","0.5","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-140323\scripts\New-DO-Smoke-Minimal.ps1","0.91","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-140323\scripts\Repair-PanelRegistry.ps1","0.8","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-140323\scripts\Send-PolicyNotes.ps1","0.63","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-140323\scripts\Stabilize-CoTemp.ps1","3.98","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-140323\scripts\Start-SingleWatchers.ps1","0.58","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-184154\docs\README_FIXES.md","1.03","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-184154\greetings\GREETING_Migrate.txt","0.48","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-184154\greetings\GREETING_Planning.txt","0.5","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-184154\scripts\New-DO-Smoke-Minimal.ps1","0.91","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-184154\scripts\Repair-PanelRegistry.ps1","0.8","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-184154\scripts\Send-PolicyNotes.ps1","0.63","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-184154\scripts\Stabilize-CoTemp.ps1","3.98","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-184154\scripts\Start-SingleWatchers.ps1","0.58","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-184530\docs\README_FIXES.md","1.03","2025-09-09T21:20:58"
"C:\Users\Chris\Downloads\CoTemp\CoPayloads\CoAgent_Fixes_StabilizePack_20250921-184530\greetings\GREETING_Migrate.txt","0.48","2025-09-09T21:20:58"
